Street,Avenue,Lat,Lon
77,8,40.779486,-73.973593
77,9,,
77,10,40.781843,-73.979274
77,11,40.783046,-73.982124
77,12,,
78,-3,,
78,-2,,
78,-1,,
78,0,,
78,1,40.771653,-73.95318
78,2,40.772664,-73.955574
78,3,40.773603,-73.957802
78,4,40.774962,-73.961019
78,5,40.77631,-73.964218
78,6,,
78,7,,
78,8,,
78,9,,
78,10,40.782464,-73.978821
78,11,40.783666,-73.981671
78,12,,
79,-3,,
79,-2,,
79,-1,,
79,0,,
79,1,40.772343,-73.95268
79,2,40.773354,-73.955069
79,3,40.774289,-73.957292
79,4,40.775652,-73.960518
79,5,40.776991,-73.96372
79,6,,
79,7,,
79,8,,
79,9,,
79,10,40.783153,-73.978328
79,11,40.784354,-73.98117
79,12,,
80,-3,,
80,-2,,
80,-1,,
80,0,,
80,1,40.773027,-73.95218
80,2,40.774021,-73.95457
80,3,40.774968,-73.956795
80,4,40.77633,-73.960025
80,5,40.777674,-73.963223
80,6,,
80,7,,
80,8,,
80,9,,
80,10,40.783828,-73.977825
80,11,40.785035,-73.980673
80,12,,
81,-3,,
81,-2,,
81,-1,,
81,0,,
81,1,40.773659,-73.951723
81,2,40.774666,-73.954099
81,3,40.775593,-73.956338
81,4,40.776968,-73.959559
81,5,40.778312,-73.962763
81,6,,
81,7,,
81,8,40.782039,-73.971722
81,9,,
81,10,40.784469,-73.977354
81,11,40.785672,-73.980209
81,12,,
82,-3,,
82,-2,,
82,-1,,
82,0,,
82,1,40.774292,-73.951261
82,2,40.775293,-73.953637
82,3,40.776235,-73.95587
82,4,40.7776,-73.959098
82,5,40.778947,-73.962298
82,6,,
82,7,,
82,8,40.782716,-73.971237
82,9,,
82,10,40.785103,-73.976894
82,11,40.786304,-73.979746
82,12,,
83,-3,,
83,-2,,
83,-1,,
83,0,,
83,1,40.774925,-73.950799
83,2,40.775924,-73.953165
83,3,40.776869,-73.955406
83,4,40.778234,-73.958633
83,5,40.779582,-73.961833
83,6,,
83,7,,
83,8,40.783353,-73.970776
83,9,,
83,10,40.785732,-73.976435
83,11,40.786937,-73.979288
83,12,,
84,-3,,
84,-2,,
84,-1,,
84,0,,
84,1,40.775559,-73.950332
84,2,40.776562,-73.952704
84,3,40.777506,-73.954942
84,4,40.778869,-73.95817
84,5,40.780232,-73.961363
84,6,,
84,7,,
84,8,40.783987,-73.970313
84,9,,
84,10,40.786363,-73.975975
84,11,40.787571,-73.978823
84,12,,
85,-3,,
85,-2,,
85,-1,,
85,0,,
85,1,40.776194,-73.949873
85,2,40.777194,-73.95224
85,3,40.778141,-73.954477
85,4,40.779497,-73.957711
85,5,40.78085,-73.960909
85,6,,
85,7,,
85,8,40.784623,-73.969849
85,9,,
85,10,40.787001,-73.975509
85,11,40.788204,-73.978363
85,12,,
86,-3,,
86,-2,,
86,-1,,
86,0,,
86,1,40.776888,-73.94937
86,2,40.777884,-73.95174
86,3,40.778827,-73.953977
86,4,40.780187,-73.957208
86,5,40.781534,-73.960415
86,6,,
86,7,,
86,8,40.785297,-73.969344
86,9,,
86,10,40.787686,-73.97501
86,11,40.788892,-73.97786
86,12,,
87,-3,,
87,-2,,
87,-1,,
87,0,,
87,1,40.777552,-73.948881
87,2,40.778551,-73.951248
87,3,40.779497,-73.953489
87,4,40.780862,-73.956715
87,5,40.782211,-73.959919
87,6,,
87,7,,
87,8,40.785974,-73.968854
87,9,,
87,10,40.788361,-73.974516
87,11,40.789563,-73.977368
87,12,,
88,-3,,
88,-2,,
88,-1,,
88,0,,
88,1,40.778177,-73.948425
88,2,40.779176,-73.950794
88,3,40.780128,-73.953028
88,4,40.78149,-73.956258
88,5,40.782832,-73.95946
88,6,,
88,7,,
88,8,40.786605,-73.968393
88,9,,
88,10,40.788987,-73.974059
88,11,40.790195,-73.97691
88,12,,
89,-3,,
89,-2,,
89,-1,,
89,0,,
89,1,40.778815,-73.947951
89,2,40.779809,-73.950337
89,3,40.780752,-73.952573
89,4,40.782118,-73.955799
89,5,40.783463,-73.958996
89,6,,
89,7,,
89,8,40.787235,-73.96794
89,9,,
89,10,40.789613,-73.973602
89,11,40.790822,-73.976449
89,12,,
90,-3,,
90,-2,,
90,-1,,
90,0,,
90,1,40.779432,-73.9475
90,2,40.780435,-73.949881
90,3,40.781377,-73.952117
90,4,40.78274,-73.955344
90,5,40.784087,-73.958557
90,6,,
90,7,,
90,8,40.787872,-73.967468
90,9,,
90,10,40.790242,-73.973143
90,11,40.791443,-73.975997
90,12,,
91,-3,,
91,-2,,
91,-1,,
91,0,,
91,1,40.780071,-73.947029
91,2,40.78107,-73.949412
91,3,40.782014,-73.95165
91,4,40.783378,-73.954881
91,5,40.784731,-73.958084
91,6,,
91,7,,
91,8,40.7885,-73.967021
91,9,,
91,10,40.790882,-73.972677
91,11,40.792083,-73.975529
91,12,,
92,-3,,
92,-2,,
92,-1,,
92,0,,
92,1,40.780694,-73.946573
92,2,40.781688,-73.948962
92,3,40.78263,-73.951196
92,4,40.783988,-73.95442
92,5,40.785345,-73.957635
92,6,,
92,7,,
92,8,40.789122,-73.966563
92,9,,
92,10,40.791505,-73.972233
92,11,40.7927,-73.975083
92,12,,
93,-3,,
93,-2,,
93,-1,,
93,0,,
93,1,40.781318,-73.946135
93,2,40.782311,-73.948505
93,3,40.783269,-73.950752
93,4,40.784628,-73.953969
93,5,40.785979,-73.957172
93,6,,
93,7,,
93,8,40.789745,-73.966104
93,9,,
93,10,40.792131,-73.971777
93,11,40.793329,-73.974622
93,12,,
94,-3,,
94,-2,,
94,-1,,
94,0,,
94,1,40.781947,-73.94567
94,2,40.782944,-73.948037
94,3,40.783909,-73.950296
94,4,40.785251,-73.953513
94,5,40.786601,-73.956717
94,6,,
94,7,,
94,8,40.79037,-73.965648
94,9,,
94,10,40.792763,-73.971321
94,11,40.793956,-73.974166
94,12,,
95,-3,,
95,-2,,
95,-1,,
95,0,,
95,1,40.782567,-73.94522
95,2,40.783569,-73.947588
95,3,40.784527,-73.949837
95,4,40.785884,-73.953051
95,5,40.787227,-73.95626
95,6,,
95,7,,
95,8,40.790999,-73.965188
95,9,,
95,10,40.793385,-73.970868
95,11,40.794589,-73.973705
95,12,,
96,-3,,
96,-2,,
96,-1,,
96,0,,
96,1,40.783251,-73.94472
96,2,40.784249,-73.94709
96,3,40.785197,-73.94933
96,4,40.786556,-73.952557
96,5,40.787901,-73.955767
96,6,,
96,7,,
96,8,40.791676,-73.964694
96,9,,
96,10,40.794064,-73.970368
96,11,40.795257,-73.973216
96,12,,
97,-3,,
97,-2,,
97,-1,,
97,0,,
97,1,40.783938,-73.94422
97,2,40.784945,-73.946592
97,3,40.785888,-73.948828
97,4,40.787227,-73.952056
97,5,40.788585,-73.955265
97,6,,
97,7,,
97,8,40.792377,-73.964177
97,9,,
97,10,40.794735,-73.969872
97,11,40.795938,-73.972717
97,12,,
98,-3,,
98,-2,,
98,-1,,
98,0,,
98,1,,
98,2,,
98,3,40.786504,-73.948388
98,4,40.787855,-73.9516
98,5,40.789204,-73.954814
98,6,,
98,7,,
98,8,,
98,9,,
98,10,40.795367,-73.969416
98,11,40.796561,-73.972267
98,12,,
99,-3,,
99,-2,,
99,-1,,
99,0,,
99,1,40.785172,-73.943319
99,2,40.786181,-73.945707
99,3,40.787123,-73.947921
99,4,40.788496,-73.951131
99,5,,
99,6,,
99,7,,
99,8,,
99,9,,
99,10,40.795983,-73.968939
99,11,40.797193,-73.971803
99,12,,
100,-3,,
100,-2,,
100,-1,,
100,0,,
100,1,40.785814,-73.942847
100,2,40.786814,-73.945242
100,3,40.787754,-73.947462
100,4,40.789055,-73.950551
100,5,,
100,6,,
100,7,,
100,8,40.794209,-73.962854
100,9,,
100,10,40.796641,-73.968458
100,11,40.797826,-73.971343
100,12,,
101,-3,,
101,-2,,
101,-1,,
101,0,,
101,1,40.786438,-73.942395
101,2,40.787448,-73.944784
101,3,40.788386,-73.946999
101,4,40.789681,-73.950094
101,5,40.791086,-73.953441
101,6,,
101,7,,
101,8,40.794859,-73.962377
101,9,,
101,10,40.797241,-73.968019
101,11,40.79845,-73.970885
101,12,,
102,-3,,
102,-2,,
102,-1,,
102,0,,
102,1,40.78706,-73.941936
102,2,40.788058,-73.944328
102,3,40.789001,-73.94655
102,4,40.790367,-73.94977
102,5,40.79172,-73.952979
102,6,,
102,7,,
102,8,40.795489,-73.961916
102,9,,
102,10,40.797871,-73.967562
102,11,40.799079,-73.970427
102,12,,
103,-3,,
103,-2,,
103,-1,,
103,0,,
103,1,40.787692,-73.941478
103,2,40.788686,-73.943864
103,3,40.789637,-73.946087
103,4,40.790993,-73.949311
103,5,40.792347,-73.952522
103,6,,
103,7,,
103,8,40.796119,-73.961455
103,9,,
103,10,40.798508,-73.967127
103,11,40.799705,-73.969972
103,12,,
104,-3,,
104,-2,,
104,-1,,
104,0,,
104,1,40.788325,-73.941015
104,2,40.789316,-73.943396
104,3,40.790252,-73.945638
104,4,40.791622,-73.948853
104,5,40.792982,-73.952059
104,6,,
104,7,,
104,8,40.796749,-73.960991
104,9,,
104,10,40.799135,-73.966655
104,11,40.800335,-73.96951
104,12,,
105,-3,,
105,-2,,
105,-1,,
105,0,,
105,1,40.78894,-73.940559
105,2,40.789943,-73.942928
105,3,40.790892,-73.945171
105,4,40.79225,-73.948393
105,5,40.793608,-73.951602
105,6,,
105,7,,
105,8,40.797376,-73.960535
105,9,,
105,10,40.799766,-73.966202
105,11,40.800967,-73.969053
105,12,,
106,-3,,
106,-2,,
106,-1,,
106,0,,
106,1,40.789628,-73.940064
106,2,40.790627,-73.942433
106,3,40.791572,-73.944675
106,4,40.792928,-73.947898
106,5,40.794285,-73.951111
106,6,,
106,7,,
106,8,40.798048,-73.960044
106,9,,
106,10,40.800429,-73.965691
106,11,40.801645,-73.968574
106,12,,
107,-3,,
107,-2,,
107,-1,,
107,0,,
107,1,,
107,2,,
107,3,40.792246,-73.944183
107,4,40.793596,-73.947407
107,5,40.794963,-73.950608
107,6,,
107,7,,
107,8,40.798726,-73.959547
107,9,,
107,10,40.801108,-73.965195
107,11,40.80234,-73.968114
107,12,,
108,-3,,
108,-2,,
108,-1,,
108,0,,
108,1,40.790905,-73.939132
108,2,40.791908,-73.941503
108,3,40.792875,-73.943724
108,4,40.794235,-73.946944
108,5,40.795585,-73.950158
108,6,,
108,7,,
108,8,40.799357,-73.959086
108,9,,
108,10,40.801733,-73.96474
108,11,,
108,12,,
109,-3,,
109,-2,,
109,-1,,
109,0,,
109,1,40.791567,-73.938645
109,2,40.792556,-73.941029
109,3,40.7935,-73.943269
109,4,40.794862,-73.946487
109,5,40.796222,-73.949693
109,6,,
109,7,,
109,8,40.799984,-73.958628
109,9,,
109,10,40.80237,-73.964276
109,11,,
109,12,,
110,-3,,
110,-2,,
110,-1,,
110,0,,
110,1,40.792178,-73.9382
110,2,40.79318,-73.940569
110,3,40.794128,-73.942809
110,4,40.795484,-73.946031
110,5,,
110,6,40.798247,-73.952463
110,7,40.799437,-73.955292
110,8,,
110,9,,
110,10,40.802962,-73.963849
110,11,,
110,12,,
111,-3,,
111,-2,,
111,-1,,
111,0,,
111,1,40.792813,-73.937723
111,2,40.793816,-73.940108
111,3,40.79476,-73.942347
111,4,40.796126,-73.945561
111,5,40.797484,-73.948803
111,6,40.798846,-73.952009
111,7,40.80004,-73.954848
111,8,40.801237,-73.957692
111,9,,
111,10,40.803632,-73.96339
111,11,,
111,12,,
112,-3,,
112,-2,,
112,-1,,
112,0,,
112,1,40.79346,-73.937264
112,2,40.794461,-73.939634
112,3,40.795407,-73.941875
112,4,40.796757,-73.945103
112,5,40.798126,-73.948321
112,6,40.799476,-73.951552
112,7,40.800661,-73.954398
112,8,40.801857,-73.957237
112,9,,
112,10,40.80426,-73.962931
112,11,,
112,12,,
113,-3,,
113,-2,,
113,-1,,
113,0,,
113,1,,
113,2,40.795075,-73.939186
113,3,,
113,4,,
113,5,,
113,6,40.800103,-73.951106
113,7,40.801289,-73.953935
113,8,40.80249,-73.956776
113,9,,
113,10,40.804893,-73.96247
113,11,,
113,12,,
114,-3,,
114,-2,,
114,-1,,
114,0,,
114,1,40.794711,-73.936353
114,2,,
114,3,,
114,4,,
114,5,,
114,6,40.800725,-73.950641
114,7,40.801919,-73.953475
114,8,40.803116,-73.95632
114,9,,
114,10,40.805526,-73.962008
114,11,,
114,12,,
115,-3,,
115,-2,,
115,-1,,
115,0,,
115,1,40.795321,-73.935903
115,2,40.796314,-73.938292
115,3,40.797267,-73.94052
115,4,40.79862,-73.943744
115,5,40.799966,-73.946971
115,6,40.801352,-73.950182
115,7,40.802547,-73.953018
115,8,40.803745,-73.955863
115,9,,
115,10,40.806153,-73.961551
115,11,,
115,12,,
116,-3,,
116,-2,,
116,-1,,
116,0,,
116,1,40.796009,-73.935402
116,2,40.797016,-73.93777
116,3,40.797939,-73.940027
116,4,40.799308,-73.943236
116,5,40.800665,-73.946462
116,6,40.802042,-73.949681
116,7,40.803219,-73.952526
116,8,40.804418,-73.95537
116,9,,
116,10,40.806832,-73.961056
116,11,,
116,12,,
117,-3,,
117,-2,,
117,-1,,
117,0,,
117,1,40.796681,-73.934912
117,2,40.79768,-73.93728
117,3,40.798625,-73.939522
117,4,40.799985,-73.942746
117,5,40.801342,-73.945968
117,6,40.802706,-73.949199
117,7,40.8039,-73.952031
117,8,40.805094,-73.954874
117,9,,
117,10,,
117,11,,
117,12,,
118,-3,,
118,-2,,
118,-1,,
118,0,,
118,1,40.79731,-73.934456
118,2,40.798308,-73.936821
118,3,40.799253,-73.939062
118,4,40.800615,-73.942286
118,5,40.801971,-73.945508
118,6,40.803338,-73.948744
118,7,40.80453,-73.951567
118,8,40.805728,-73.954412
118,9,,
118,10,40.808127,-73.960109
118,11,,
118,12,,
119,-3,,
119,-2,,
119,-1,,
119,0,,
119,1,40.797943,-73.933992
119,2,40.798942,-73.936357
119,3,40.799889,-73.938601
119,4,40.801239,-73.941827
119,5,40.802604,-73.945049
119,6,40.803965,-73.948279
119,7,40.805154,-73.95111
119,8,40.806352,-73.953958
119,9,,
119,10,40.808755,-73.959651
119,11,,
119,12,,
120,-3,,
120,-2,,
120,-1,,
120,0,,
120,1,40.798627,-73.933493
120,2,40.79962,-73.935698
120,3,40.800504,-73.938161
120,4,40.801862,-73.941374
120,5,40.80323,-73.944622
120,6,40.804589,-73.947816
120,7,40.805777,-73.950657
120,8,40.806982,-73.953498
120,9,,
120,10,40.809344,-73.959211
120,11,,
120,12,,
121,-3,,
121,-2,,
121,-1,,
121,0,,
121,1,,
121,2,40.800157,-73.935348
121,3,40.801143,-73.937694
121,4,40.802497,-73.940913
121,5,,
121,6,40.805217,-73.94736
121,7,40.806414,-73.950194
121,8,40.807608,-73.95304
121,9,,
121,10,40.810002,-73.958727
121,11,,
121,12,,
122,-3,,
122,-2,,
122,-1,,
122,0,,
122,1,,
122,2,40.80078,-73.934893
122,3,40.801767,-73.937235
122,4,40.803125,-73.940447
122,5,,
122,6,40.805841,-73.946901
122,7,40.807041,-73.949735
122,8,40.808235,-73.95258
122,9,,
122,10,40.810633,-73.958269
122,11,,
122,12,,
123,-3,,
123,-2,,
123,-1,,
123,0,,
123,1,,
123,2,40.801412,-73.934433
123,3,40.802397,-73.93677
123,4,40.803754,-73.939987
123,5,,
123,6,40.806473,-73.946446
123,7,40.807668,-73.949275
123,8,40.808865,-73.95213
123,9,,
123,10,40.811272,-73.957805
123,11,,
123,12,,
124,-3,,
124,-2,,
124,-1,,
124,0,,
124,1,40.801004,-73.931755
124,2,40.801978,-73.934076
124,3,40.803028,-73.936313
124,4,40.804385,-73.939532
124,5,40.805738,-73.942758
124,6,40.807099,-73.945981
124,7,40.808296,-73.94882
124,8,40.8095,-73.951674
124,9,,
124,10,,
124,11,,
124,12,,
