Street,Avenue,Lat,Lon
87,1,40.7775561,-73.9488846
87,2,40.7785794,-73.9513229
87,3,40.779489,-73.9534669
87,4,40.7808948,-73.9568026
87,5,40.7822236,-73.9599179
87,8,40.7859746,-73.9688643
87,10,40.7883666,-73.9745459
87,11,40.7895649,-73.9773839
88,1,40.7781848,-73.9484201
88,2,40.7791877,-73.9507958
88,3,40.7801179,-73.9530069
88,4,40.7814622,-73.956174
88,5,40.7828394,-73.959454
88,8,40.7866036,-73.9684025
88,10,40.7890023,-73.9740865
88,11,40.7901944,-73.9769269
89,1,40.7788147,-73.9479724
89,2,40.7798082,-73.9503372
89,3,40.7807578,-73.9525752
89,4,40.7820761,-73.9557118
89,5,40.7834729,-73.9589891
89,8,40.7872267,-73.967942
89,10,40.7896269,-73.9736228
89,11,40.7908156,-73.9764719
90,1,40.7794356,-73.9475019
90,2,40.7804379,-73.9498839
90,3,40.7813959,-73.952122
90,4,40.7827169,-73.95526
90,5,40.7841018,-73.9585545
90,8,40.7878741,-73.9674751
90,10,40.7902516,-73.9731722
90,11,40.791441,-73.9760113
91,1,40.7800695,-73.9470265
91,2,40.7810979,-73.9494735
91,3,40.7820209,-73.951657
91,4,40.7833498,-73.9547889
91,5,40.7847283,-73.9580935
91,8,40.7884852,-73.9670222
91,10,40.7908823,-73.9727365
91,11,40.7920727,-73.9755459
92,1,40.7807062,-73.9465848
92,2,40.7817275,-73.9490296
92,3,40.7826266,-73.951197
92,4,40.7840307,-73.954504
92,5,40.7853626,-73.957641
92,8,40.7891165,-73.9665734
92,10,40.7915112,-73.972267
92,11,40.792696,-73.975075
93,1,40.7813284,-73.9461261
93,2,40.7823368,-73.9485857
93,3,40.7832635,-73.950735
93,4,40.7845945,-73.9538659
93,5,40.7859844,-73.9571713
93,8,40.7897429,-73.9661139
93,10,40.7921354,-73.9717984
93,11,40.7933356,-73.9746273
94,1,40.7819324,-73.9456739
94,2,40.7829867,-73.9481096
94,3,40.7838966,-73.9502795
94,4,40.7852152,-73.9534118
94,5,40.7866036,-73.9567161
94,8,40.7903757,-73.9656565
94,10,40.7927713,-73.97133
94,11,40.7939578,-73.974151
95,1,40.7825734,-73.9452128
95,2,40.7835909,-73.9476697
95,3,40.7845116,-73.9498121
95,4,40.7858391,-73.9529537
95,5,40.7872492,-73.9562339
95,8,40.7910029,-73.9651903
95,10,40.79338,-73.970858
95,11,40.7945941,-73.9737085
96,1,40.7833056,-73.9446884
96,2,40.784316,-73.9471427
96,3,40.7851928,-73.9493417
96,4,40.7865936,-73.9526345
96,5,40.7879123,-73.955752
96,8,40.7916755,-73.9647019
96,10,40.7940591,-73.9703639
96,11,40.7952668,-73.9732163
97,1,40.7839555,-73.9442204
97,2,40.7850054,-73.9466251
97,3,40.7858826,-73.9488283
97,4,40.7871764,-73.9519277
97,5,40.7885802,-73.9552791
97,8,40.7923656,-73.9641885
97,10,40.794736,-73.96987
97,11,40.7959327,-73.9727309
98,3,40.7865197,-73.9483609
98,4,40.7879244,-73.9517331
98,5,40.7891959,-73.9548171
98,10,40.795361,-73.969415
98,11,40.796575,-73.9722692
99,1,40.7851892,-73.9433108
99,2,40.7861844,-73.9457425
99,3,40.7871366,-73.9479201
99,4,40.7884498,-73.9510122
99,10,40.795988,-73.968956
99,11,40.7972062,-73.97181
100,1,40.7858117,-73.9428526
100,2,40.7868352,-73.9452665
100,3,40.7877698,-73.9474512
100,4,40.7890686,-73.9505443
100,8,40.7942047,-73.962847
100,10,40.7966173,-73.9684943
100,11,40.7978231,-73.9713496
101,1,40.7864484,-73.9423871
101,2,40.7874506,-73.944785
101,3,40.788383,-73.947002
101,4,40.7896935,-73.9500702
101,5,40.7911007,-73.953428
101,8,40.7948582,-73.9623756
101,10,40.79725,-73.968038
101,11,40.7984533,-73.9709053
102,1,40.7870698,-73.9419167
102,2,40.7880578,-73.9442767
102,3,40.7890143,-73.9465351
102,4,40.7903081,-73.9496165
102,5,40.7917268,-73.9529824
102,8,40.7954826,-73.9619149
102,10,40.79787,-73.967575
102,11,40.7990839,-73.97044
103,1,40.787697,-73.9414658
103,2,40.7886812,-73.9438261
103,3,40.7896389,-73.9460753
103,4,40.7910497,-73.9494321
103,5,40.7923624,-73.952522
103,8,40.7961234,-73.9614497
103,10,40.798503,-73.96712
103,11,40.7997184,-73.9699692
104,1,40.7883313,-73.9410125
104,2,40.7893203,-73.9433717
104,3,40.7902606,-73.9456201
104,4,40.7915628,-73.9486997
104,5,40.792979,-73.9520578
104,8,40.7967545,-73.9609914
104,10,40.799139,-73.9666512
104,11,40.80033,-73.969505
105,1,40.788955,-73.9405603
105,2,40.789949,-73.942928
105,3,40.790896,-73.9451536
105,4,40.7923145,-73.9485029
105,5,40.7936129,-73.9515972
105,8,40.7973741,-73.960536
105,10,40.7997833,-73.9661952
105,11,40.800957,-73.969046
106,1,40.7896311,-73.94006
106,2,40.7906304,-73.942434
106,3,40.7915751,-73.9446725
106,4,40.7929857,-73.9480087
106,5,40.7943054,-73.9510983
106,8,40.7980416,-73.9600487
106,10,40.8004565,-73.9657021
106,11,40.8016665,-73.9685635
107,3,40.792252,-73.9441721
107,4,40.7936595,-73.9475393
107,5,40.7949675,-73.9506163
107,8,40.7987267,-73.9595458
107,10,40.8011213,-73.9652183
107,11,40.8023473,-73.9681119
108,1,40.7909156,-73.9391332
108,2,40.791908,-73.941503
108,3,40.7928802,-73.9437163
108,4,40.7942927,-73.9470803
108,5,40.795588,-73.950158
108,8,40.7993626,-73.9590845
108,10,40.801741,-73.96476
109,1,40.7915693,-73.9386598
109,2,40.7925611,-73.9410399
109,3,40.7935029,-73.9432556
109,4,40.7948078,-73.9463594
109,5,40.7962191,-73.9496926
109,8,40.7999825,-73.9585836
109,10,40.802373,-73.964301
110,1,40.7921993,-73.9381998
110,2,40.7931922,-73.9405598
110,3,40.7941401,-73.942804
110,4,40.7955386,-73.9461672
110,6,40.7982157,-73.9523666
110,7,40.799482,-73.9553698
110,10,40.8029878,-73.9638629
111,1,40.7928208,-73.9377337
111,2,40.7938203,-73.9401013
111,3,40.7947683,-73.9423486
111,4,40.7960684,-73.9454321
111,5,40.7974942,-73.948807
111,6,40.7988688,-73.9520833
111,7,40.8000756,-73.9549362
111,8,40.801232,-73.957696
111,10,40.803628,-73.963384
112,1,40.7934543,-73.9372674
112,2,40.7944559,-73.939631
112,3,40.7954061,-73.9418826
112,4,40.7968157,-73.9452451
112,5,40.7981358,-73.9483228
112,6,40.7995081,-73.9516261
112,7,40.8006502,-73.9543124
112,8,40.8018685,-73.9572374
112,10,40.8042561,-73.962934
113,2,40.7950815,-73.939189
113,6,40.800066,-73.9510222
113,7,40.8012773,-73.9538542
113,8,40.8025023,-73.9567704
113,10,40.8048884,-73.9624731
114,1,40.7947066,-73.9363463
114,6,40.8007013,-73.950562
114,7,40.801891,-73.9534084
114,8,40.803132,-73.9563204
114,10,40.8055136,-73.9620091
115,1,40.795314,-73.935921
115,2,40.796313,-73.9382718
115,3,40.7972632,-73.940519
115,4,40.7986782,-73.943884
115,5,40.799975,-73.9469727
115,6,40.8013831,-73.9502431
115,7,40.8025818,-73.9530862
115,8,40.8037554,-73.9558554
115,10,40.8061386,-73.9615543
116,1,40.796004,-73.935408
116,2,40.7970097,-73.9377731
116,3,40.7979563,-73.9400123
116,4,40.7992468,-73.9430994
116,5,40.8006631,-73.9464586
116,6,40.8020614,-73.9497563
116,7,40.8032027,-73.9524498
116,8,40.8044344,-73.9553616
116,10,40.8068229,-73.9610532
117,1,40.796682,-73.934925
117,2,40.7976802,-73.9372895
117,3,40.798629,-73.939522
117,4,40.7999249,-73.9426012
117,5,40.801342,-73.9459619
117,6,40.8027431,-73.9492612
117,7,40.803939,-73.9520882
117,8,40.8051052,-73.954868
118,1,40.79731,-73.934456
118,2,40.7983198,-73.9368167
118,3,40.799253,-73.939062
118,4,40.8005629,-73.9421408
118,5,40.8019745,-73.9455046
118,6,40.8033087,-73.948664
118,7,40.804585,-73.9516748
118,8,40.8057394,-73.9544112
118,10,40.80812,-73.960106
119,1,40.7979325,-73.9339971
119,2,40.79895,-73.9363753
119,3,40.7998881,-73.9386081
119,4,40.801187,-73.9416737
119,5,40.8026088,-73.9450448
119,6,40.8039288,-73.9481986
119,7,40.8051349,-73.9510293
119,8,40.806353,-73.953957
119,10,40.8087566,-73.9596542
120,1,40.7986666,-73.933463
120,2,40.7995706,-73.935905
120,3,40.8005138,-73.9381432
120,4,40.8018096,-73.9412223
120,5,40.8032504,-73.9446509
120,6,40.804558,-73.9477498
120,7,40.8058333,-73.9507399
120,8,40.8069984,-73.9535
120,10,40.8093447,-73.9592323
121,2,40.8001922,-73.9354573
121,3,40.8011407,-73.9376837
121,4,40.8024409,-73.9407654
121,6,40.8052031,-73.947289
121,7,40.8063805,-73.9501231
121,8,40.8076235,-73.953043
121,10,40.8100127,-73.9587347
122,2,40.8008135,-73.9349921
122,3,40.8017693,-73.9372203
122,4,40.803188,-73.9405731
122,6,40.8058846,-73.9469585
122,7,40.8071023,-73.9498271
122,8,40.8082553,-73.9525667
122,10,40.810644,-73.9582755
123,2,40.8014596,-73.9345275
123,3,40.8023937,-73.936767
123,4,40.8037012,-73.9398496
123,6,40.8064528,-73.9463634
123,7,40.8077161,-73.9493653
123,8,40.8088725,-73.9521231
123,10,40.8112787,-73.9578116
124,1,40.8009838,-73.9317793
124,2,40.8019851,-73.9341508
124,3,40.8030178,-73.9363185
124,4,40.8044542,-73.9396747
124,5,40.8057486,-73.9427586
124,6,40.8071369,-73.9460425
124,7,40.8082644,-73.9487541
124,8,40.80949,-73.951664
